operator,technology,enb_id,sector_id,cell_id,pci,channel_number,longitude,latitude,height_m,azimuth_deg
C,LTE,17511,13,4482829,457,1300,16.327805561089754,48.18669727326579,30,260.0
C,LTE,17310,43,4431403,323,3500,16.320304628450593,48.19566818638444,28,210.0
C,LTE,17310,33,4431393,34,325,16.320304628450593,48.19566818638444,28,210.0
C,LTE,17511,3,4482819,160,3050,16.327805561089754,48.18669727326579,30,260.0
C,LTE,17310,32,4431392,33,325,16.320304628450593,48.19566818638444,28,170.0
C,LTE,17310,2,4431362,131,3050,16.320304628450593,48.19566818638444,28,170.0
C,LTE,17310,12,4431372,446,1300,16.320304628450593,48.19566818638444,28,170.0
C,LTE,17511,32,4482848,1,325,16.327805561089754,48.18669727326579,30,190.0
C,LTE,24082,1,6164993,0,3050,16.276305145736714,48.19180573608267,36,20.0
C,LTE,24082,11,6165003,221,1300,16.276305145736714,48.19180573608267,36,20.0
C,LTE,24082,31,6165023,81,325,16.276305145736714,48.19180573608267,36,20.0
C,LTE,24096,31,6168607,101,325,16.276305145736714,48.19180573608267,36,
C,LTE,24082,3,6164995,1,3050,16.276305145736714,48.19180573608267,36,290.0
C,LTE,24096,23,6168599,2,6400,16.276305145736714,48.19180573608267,36,275.0
C,LTE,24082,23,6165015,247,6400,16.276305145736714,48.19180573608267,36,290.0
C,LTE,24096,43,6168619,155,3500,16.276305145736714,48.19180573608267,36,275.0
C,LTE,24096,33,6168609,99,325,16.276305145736714,48.19180573608267,36,275.0
C,LTE,24096,13,6168589,363,1300,16.276305145736714,48.19180573608267,36,275.0
C,LTE,68465,41,17527081,483,3500,16.275191234782014,48.18449323056015,15,340.0
C,LTE,68465,31,17527071,298,325,16.275191234782014,48.18449323056015,15,340.0
C,LTE,68465,1,17527041,273,3050,16.275191234782014,48.18449323056015,15,340.0
C,LTE,68465,21,17527061,273,6400,16.275191234782014,48.18449323056015,15,340.0
C,LTE,68465,11,17527051,36,1300,16.275191234782014,48.18449323056015,15,340.0
C,LTE,47852,2,12250114,398,3050,16.28097638522456,48.18823046447723,26,155.0
C,LTE,68469,21,17528085,471,6400,16.28096740207178,48.18192372416293,11,10.0
C,LTE,47852,32,12250144,8,325,16.28097638522456,48.18823046447723,26,155.0
C,LTE,68483,13,17531661,104,1300,16.2882347727364,48.18646369714756,26,280.0
C,LTE,68483,31,17531679,11,325,16.2882347727364,48.18646369714756,26,20.0
C,LTE,68483,11,17531659,103,1300,16.2882347727364,48.18646369714756,26,20.0
C,LTE,68483,41,17531689,328,3500,16.2882347727364,48.18646369714756,26,20.0
C,LTE,68483,21,17531669,385,6400,16.2882347727364,48.18646369714756,26,20.0
C,LTE,68483,2,17531650,425,3050,16.2882347727364,48.18646369714756,26,160.0
C,LTE,68483,1,17531649,423,3050,16.2882347727364,48.18646369714756,26,20.0
C,LTE,68483,32,17531680,10,325,16.2882347727364,48.18646369714756,26,160.0
C,LTE,68465,32,17527072,297,325,16.275191234782014,48.18449323056015,15,45.0
C,LTE,68483,23,17531671,386,6400,16.2882347727364,48.18646369714756,26,280.0
C,LTE,68469,31,17528095,337,325,16.28096740207178,48.18192372416293,11,10.0
C,LTE,68469,11,17528075,354,1300,16.28096740207178,48.18192372416293,11,10.0
C,LTE,68483,33,17531681,9,325,16.2882347727364,48.18646369714756,26,280.0
C,LTE,68483,43,17531691,327,3500,16.2882347727364,48.18646369714756,26,280.0
C,LTE,68483,3,17531651,424,3050,16.2882347727364,48.18646369714756,26,280.0
C,LTE,18130,12,4641292,101,1300,16.288055109679128,48.190278640535794,53,235.0
C,LTE,18130,42,4641322,82,3500,16.288055109679128,48.190278640535794,53,235.0
C,LTE,18130,32,4641312,135,325,16.288055109679128,48.190278640535794,53,235.0
C,LTE,47852,11,12250123,452,1300,16.28097638522456,48.18823046447723,26,30.0
C,LTE,47852,33,12250145,7,325,16.28097638522456,48.18823046447723,26,255.0
C,LTE,47852,43,12250155,129,3500,16.28097638522456,48.18823046447723,26,255.0
C,LTE,24096,12,6168588,364,1300,16.276305145736714,48.19180573608267,36,160.0
C,LTE,24096,32,6168608,100,325,16.276305145736714,48.19180573608267,36,160.0
C,LTE,47854,42,12250666,211,3500,16.296885548941844,48.17383103381692,20,190.0
C,LTE,47854,12,12250636,466,1300,16.296885548941844,48.17383103381692,20,190.0
C,LTE,47854,2,12250626,359,3050,16.296885548941844,48.17383103381692,20,190.0
C,LTE,18130,33,4641313,136,325,16.288055109679128,48.190278640535794,53,330.0
C,LTE,17991,33,4605729,372,325,16.313333701830263,48.202224702767936,25,285.0
C,LTE,17706,33,4532769,84,325,16.309237384125627,48.19788971195245,25,335.0
C,LTE,17191,32,4400928,137,325,16.359201680339307,48.19402144084468,27,210.0
C,LTE,17191,31,4400927,136,325,16.359201680339307,48.19402144084468,27,155.0
C,LTE,17225,32,4409632,159,325,16.364358010081634,48.189506092503926,30,80.0
C,LTE,17225,33,4409633,160,325,16.364358010081634,48.189506092503926,30,330.0
C,LTE,18642,11,4772363,15,1300,16.36132170441465,48.18394220506112,31,215.0
C,LTE,18642,31,4772383,89,325,16.36132170441465,48.18394220506112,31,215.0
C,LTE,18642,12,4772364,17,1300,16.36132170441465,48.18394220506112,31,210.0
C,LTE,18642,32,4772384,87,325,16.36132170441465,48.18394220506112,31,210.0
C,LTE,18642,13,4772365,16,1300,16.36132170441465,48.18394220506112,31,220.0
C,LTE,17191,33,4400929,135,325,16.359201680339307,48.19402144084468,27,245.0
C,LTE,17369,11,4446475,495,1300,16.377284767048675,48.198620219520066,36,265.0
C,LTE,17369,13,4446477,496,1300,16.377284767048675,48.198620219520066,36,235.0
C,LTE,17369,12,4446476,497,1300,16.377284767048675,48.198620219520066,36,220.0
C,LTE,47854,32,12250656,109,325,16.296885548941844,48.17383103381692,20,190.0
C,LTE,72105,33,18458913,29,325,16.27186746822363,48.16605461807253,17,240.0
C,LTE,72105,32,18458912,28,325,16.27186746822363,48.16605461807253,17,235.0
C,LTE,47915,32,12266272,458,325,16.27186746822363,48.16605461807253,17,155.0
C,LTE,47915,31,12266271,457,325,16.27186746822363,48.16605461807253,17,25.0
C,LTE,72105,31,18458911,27,325,16.27186746822363,48.16605461807253,17,270.0
C,LTE,72105,34,18458914,31,325,16.27186746822363,48.16605461807253,17,255.0
C,LTE,68469,13,17528077,355,1300,16.28096740207178,48.18192372416293,11,345.0
C,LTE,68469,33,17528097,338,325,16.28096740207178,48.18192372416293,11,345.0
C,LTE,68465,43,17527083,484,3500,16.275191234782014,48.18449323056015,15,310.0
C,LTE,68465,13,17527053,37,1300,16.275191234782014,48.18449323056015,15,310.0
C,LTE,68503,12,17536780,11,1300,16.266567408035247,48.188715566206874,30,115.0
C,LTE,68503,31,17536799,31,325,16.266567408035247,48.188715566206874,30,105.0
C,LTE,68503,42,17536810,416,3500,16.266567408035247,48.188715566206874,30,115.0
C,LTE,68503,41,17536809,415,3500,16.266567408035247,48.188715566206874,30,105.0
C,LTE,68503,11,17536779,9,1300,16.266567408035247,48.188715566206874,30,105.0
C,LTE,68503,33,17536801,30,325,16.266567408035247,48.188715566206874,30,210.0
C,LTE,68503,13,17536781,10,1300,16.266567408035247,48.188715566206874,30,210.0
C,LTE,68503,43,17536811,414,3500,16.266567408035247,48.188715566206874,30,210.0
C,LTE,24081,33,6164769,391,325,16.26825624077307,48.193943593394366,18,235.0
C,LTE,24081,43,6164779,205,3500,16.26825624077307,48.193943593394366,18,235.0
C,LTE,76309,32,19535136,358,325,16.272505272076334,48.19871602303405,22,235.0
C,LTE,24081,13,6164749,64,1300,16.26825624077307,48.193943593394366,18,235.0
C,LTE,24081,42,6164778,206,3500,16.26825624077307,48.193943593394366,18,125.0
C,LTE,24081,32,6164768,392,325,16.26825624077307,48.193943593394366,18,125.0
C,LTE,24096,42,6168618,154,3500,16.276305145736714,48.19180573608267,36,160.0
C,LTE,24081,12,6164748,65,1300,16.26825624077307,48.193943593394366,18,125.0
C,LTE,24082,12,6165004,220,1300,16.276305145736714,48.19180573608267,36,90.0
C,LTE,24096,2,6168578,449,3050,16.276305145736714,48.19180573608267,36,160.0
C,LTE,24082,2,6164994,2,3050,16.276305145736714,48.19180573608267,36,90.0
C,LTE,24082,32,6165024,82,325,16.276305145736714,48.19180573608267,36,90.0
C,LTE,24096,3,6168579,448,3050,16.276305145736714,48.19180573608267,36,275.0
C,LTE,24082,33,6165025,83,325,16.276305145736714,48.19180573608267,36,290.0
C,LTE,24082,13,6165005,219,1300,16.276305145736714,48.19180573608267,36,290.0
